"","daily_eng_use","eng_proficiency","L2_aoo","teaching","accentedness","comprehensibility","id","trash","participant","age","Country.of.Birth","Current.Country.of.Residence","First.Language","Nationality","Sex"
"2731","5.04296875","7.0625","15","no",4.59375,6.427083333,"485605","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2732",NA,NA,"15","no",5.302083333,3.854166667,"469558","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2733",NA,NA,"15","no",3.354166667,3.59375,"484860","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2734",NA,NA,"15","no",5.854166667,6.354166667,"487696","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2735",NA,NA,"15","no",4.96875,4.96875,"469865","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2736",NA,NA,"15","no",6.267692308,4.286153846,"484549","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2737",NA,NA,"15","no",6.427692308,4.569230769,"487969","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2738",NA,NA,"15","no",6.329230769,6.501538462,"472268","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2739",NA,NA,"15","no",2.12,2.132307692,"484271","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2740",NA,NA,"15","no",5.713846154,5.8,"485567","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2741",NA,NA,"15","no",5.541538462,4.987692308,"469614","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2742",NA,NA,"15","no",4.667692308,4.224615385,"488322","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2743",NA,NA,"15","no",3.498461538,4.470769231,"469805","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2744",NA,NA,"15","no",2.944615385,2.698461538,"469495","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2745",NA,NA,"15","no",5.172307692,5.184615385,"485605","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2746",NA,NA,"15","no",4.2,3.929230769,"469495","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2747",NA,NA,"15","no",3.695384615,4.926153846,"485976","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2748",NA,NA,"15","no",5.184615385,4.815384615,"479845","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2749",NA,NA,"15","no",4.84,4.704615385,"480419","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2750",NA,NA,"15","no",5.492307692,4.778461538,"470408","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2751",NA,NA,"15","no",3.006153846,2.575384615,"484271","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2752",NA,NA,"15","no",7.363076923,7.006153846,"469909","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2753",NA,NA,"15","no",5.738461538,5.713846154,"484457","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2754",NA,NA,"15","no",5.64,3.387692308,"484549","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2755",NA,NA,"15","no",3.978461538,3.178461538,"469558","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2756",NA,NA,"15","no",6.661538462,6.993846154,"470901","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2757",NA,NA,"15","no",2.858461538,3.953846154,"485507","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2758",NA,NA,"15","no",6.686153846,6.686153846,"469431","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2759",NA,NA,"15","no",4.729230769,4.273846154,"470901","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2760",NA,NA,"15","no",5.196923077,5.024615385,"480419","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2761",NA,NA,"15","no",5.578461538,4.101538462,"469440","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2762",NA,NA,"15","no",4.963076923,4.963076923,"485507","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2763",NA,NA,"15","no",3.006153846,3.006153846,"469635","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2764",NA,NA,"15","no",5.984615385,5.972307692,"472263","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2765",NA,NA,"15","no",6.735384615,6.735384615,"479845","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2766",NA,NA,"15","no",4.753846154,4.396923077,"484860","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2767",NA,NA,"15","no",2.956923077,2.956923077,"481532","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2768",NA,NA,"15","no",4.987692308,4.987692308,"469431","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2769",NA,NA,"15","no",3.006153846,3.338461538,"484573","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2770",NA,NA,"15","no",5.418461538,5.467692308,"488322","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2771",NA,NA,"15","no",6.747692308,6.76,"469440","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2772",NA,NA,"15","no",4.950769231,4.950769231,"469737","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2773",NA,NA,"15","no",6.956923077,6.956923077,"469865","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2774",NA,NA,"15","no",5.676923077,5.64,"475707","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2775",NA,NA,"15","no",7.941538462,7.990769231,"469883","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2776",NA,NA,"15","no",2.981538462,2.526153846,"484573","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2777",NA,NA,"15","no",1,1,"471720","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2778",NA,NA,"15","no",5.96,5.947692308,"469875","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2779",NA,NA,"15","no",3.966153846,4.2,"471720","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2780",NA,NA,"15","no",4.950769231,5,"485976","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2781",NA,NA,"15","no",6.009230769,6.021538462,"472263","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2782",NA,NA,"15","no",6.083076923,6.452307692,"469909","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2783",NA,NA,"15","no",3.486153846,4.741538462,"477072","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2784",NA,NA,"15","no",6.969230769,6.058461538,"469614","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2785",NA,NA,"15","no",5.972307692,5.430769231,"472268","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2786",NA,NA,"15","no",3.449230769,3.904615385,"477072","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2787",NA,NA,"15","no",4.975384615,4.975384615,"469553","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2788",NA,NA,"15","no",6.956923077,6.956923077,"469883","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2789",NA,NA,"15","no",5.824615385,2.932307692,"469581","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2790",NA,NA,"15","no",4.076923077,4.076923077,"469805","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2791",NA,NA,"15","no",6.033846154,6.033846154,"485567","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2792",NA,NA,"15","no",1.984615385,1.984615385,"469635","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2793",NA,NA,"15","no",2.993846154,2.538461538,"481962","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2794",NA,NA,"15","no",4.852307692,5.061538462,"479904","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2795",NA,NA,"15","no",3.104615385,2.796923077,"481532","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2796",NA,NA,"15","no",4.347692308,4.470769231,"469581","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2797",NA,NA,"15","no",6.366153846,6.366153846,"469737","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2798",NA,NA,"15","no",6.476923077,6.476923077,"484457","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2799",NA,NA,"15","no",5.972307692,5.295384615,"475707","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2800",NA,NA,"15","no",4.778461538,4.667692308,"469553","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2801",NA,NA,"15","no",5.049230769,5.049230769,"470408","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2802",NA,NA,"15","no",4.163076923,4.163076923,"487696","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2803",NA,NA,"15","no",4.987692308,4.987692308,"469639","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2804",NA,NA,"15","no",4.101538462,4.101538462,"469639","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2805",NA,NA,"15","no",3.473846154,3.473846154,"479904","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2806",NA,NA,"15","no",5.504615385,5.504615385,"487969","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2807",NA,NA,"15","no",8.753846154,8.753846154,"469875","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2808",NA,NA,"15","no",5,5,"481962","sentence","600091ba38fa9b158243c79f",20,"Mexico","Mexico","Spanish","Mexico","Female"
"2809","1.03","4.057777778","15","no",5.995555556,8.093333333,"469440","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2810",NA,NA,"15","no",6.973333333,7.968888889,"470408","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2811",NA,NA,"15","no",8.031111111,7.035555556,"485976","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2812",NA,NA,"15","no",5.053333333,7.071111111,"472263","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2813",NA,NA,"15","no",5.995555556,6.937777778,"477072","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2814",NA,NA,"15","no",5.951111111,7.906666667,"479904","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2815",NA,NA,"15","no",7.08,5.133333333,"469635","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2816",NA,NA,"15","no",4.04,7,"469639","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2817",NA,NA,"15","no",8.973333333,8.955555556,"470901","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2818",NA,NA,"15","no",2.057777778,4.031111111,"484271","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2819",NA,NA,"15","no",5.968888889,7.977777778,"487969","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2820",NA,NA,"15","no",5.035555556,8.013333333,"469865","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2821",NA,NA,"15","no",6.048888889,8.048888889,"487969","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2822",NA,NA,"15","no",5.151111111,7.133333333,"479904","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2823",NA,NA,"15","no",6.928888889,8.057777778,"469737","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2824",NA,NA,"15","no",5.035555556,5.871111111,"487696","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2825",NA,NA,"15","no",5.035555556,8.928888889,"485976","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2826",NA,NA,"15","no",8.937777778,8.937777778,"485605","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2827",NA,NA,"15","no",7.115555556,8.173333333,"469431","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2828",NA,NA,"15","no",5.933333333,7.995555556,"469495","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2829",NA,NA,"15","no",5.995555556,6.031111111,"481962","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2830",NA,NA,"15","no",7.097777778,8.128888889,"469558","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2831",NA,NA,"15","no",5.017777778,4.991111111,"484573","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2832",NA,NA,"15","no",8.075555556,6.973333333,"488322","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2833",NA,NA,"15","no",5.977777778,8.093333333,"469909","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2834",NA,NA,"15","no",7.915555556,7.88,"479845","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2835",NA,NA,"15","no",8.973333333,8.991111111,"469875","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2836",NA,NA,"15","no",6.893333333,8.013333333,"469875","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2837",NA,NA,"15","no",6.911111111,6.937777778,"469805","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2838",NA,NA,"15","no",3.106666667,3.96,"484271","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2839",NA,NA,"15","no",2.075555556,4.857777778,"484549","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2840",NA,NA,"15","no",8.964444444,8.893333333,"485507","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2841",NA,NA,"15","no",4.964444444,5,"484549","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2842",NA,NA,"15","no",3.204444444,5.133333333,"481532","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2843",NA,NA,"15","no",8.911111111,8.884444444,"475707","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2844",NA,NA,"15","no",3.026666667,5.133333333,"471720","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2845",NA,NA,"15","no",7.053333333,8.075555556,"485567","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2846",NA,NA,"15","no",6.173333333,7.08,"469883","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2847",NA,NA,"15","no",6.973333333,8.937777778,"469805","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2848",NA,NA,"15","no",5.791111111,5.195555556,"469909","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2849",NA,NA,"15","no",5.826666667,7.933333333,"469865","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2850",NA,NA,"15","no",6.155555556,8.893333333,"469614","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2851",NA,NA,"15","no",6.831111111,8.182222222,"484457","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2852",NA,NA,"15","no",5.915555556,7.915555556,"469635","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2853",NA,NA,"15","no",6.768888889,8.955555556,"472263","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2854",NA,NA,"15","no",7.008888889,8.768888889,"469553","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2855",NA,NA,"15","no",8.911111111,8.911111111,"469431","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2856",NA,NA,"15","no",6.768888889,7.8,"469553","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2857",NA,NA,"15","no",6.173333333,7.035555556,"469737","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2858",NA,NA,"15","no",6.057777778,8.057777778,"485567","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2859",NA,NA,"15","no",3.942222222,4.173333333,"469558","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2860",NA,NA,"15","no",8.093333333,6.102222222,"481962","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2861",NA,NA,"15","no",3.053333333,5.062222222,"471720","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2862",NA,NA,"15","no",5.871111111,7.097777778,"469581","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2863",NA,NA,"15","no",8.973333333,8.911111111,"488322","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2864",NA,NA,"15","no",6.04,8.031111111,"470408","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2865",NA,NA,"15","no",6.075555556,8.022222222,"469495","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2866",NA,NA,"15","no",5.071111111,7,"469639","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2867",NA,NA,"15","no",4.022222222,6.04,"481532","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2868",NA,NA,"15","no",4.022222222,8.155555556,"487696","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2869",NA,NA,"15","no",8.893333333,8.928888889,"480419","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2870",NA,NA,"15","no",5.897777778,8.048888889,"472268","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2871",NA,NA,"15","no",3.115555556,4.875555556,"484860","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2872",NA,NA,"15","no",8.955555556,8.955555556,"469883","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2873",NA,NA,"15","no",5.977777778,8.955555556,"472268","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2874",NA,NA,"15","no",5.915555556,6.84,"477072","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2875",NA,NA,"15","no",4.928888889,7.097777778,"484860","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2876",NA,NA,"15","no",4.048888889,7.115555556,"479845","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2877",NA,NA,"15","no",4.92,6.902222222,"485507","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2878",NA,NA,"15","no",6.031111111,8.031111111,"480419","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2879",NA,NA,"15","no",8.831111111,8.831111111,"470901","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2880",NA,NA,"15","no",5.195555556,7.062222222,"484457","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
"2881",NA,NA,"15","no",8.982222222,8.955555556,"469440","sentence","60183e25b4423c05ee0ee791",20,"Mexico","Mexico","Spanish","Mexico","Male"
